mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate_init,param_mlp__solver,param_pls__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.5857614576816559,0.24381353707846418,0.0005355477333068848,4.0424211084968804e-05,relu,0.045,True,"(10, 1)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.6258810001645738,0.13040524418120092,0.4352537688604988,-5.555254455266249,-0.31709035537502217,0.044044354057946156,-2.7166158870329786,0.35068531637718126,-1.0318066267952495,1.954082246437883,58
0.44397538900375366,0.2374320178072077,0.0006461143493652344,0.00034790233986134906,relu,0.045,True,"(10, 1)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-1.2493913520354978,-0.24680909143359675,0.2852619460810186,0.10463075159377477,-4.345297916536701,-0.9362446487533673,-1.8984987417670243,-2.116924177309351,-1.3004091537700933,1.4155183318880638,66
0.11350515484809875,0.030251674950986403,0.0005990862846374512,0.00033078837456328397,relu,0.045,True,"(8,)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",0.13917385325694387,-0.027195574256798638,0.10580351233503194,-0.8961643313356336,-0.053957146668213385,0.5356046791181799,-1.5529339083045492,0.2007895134888753,-0.19360992529577048,0.639945244292915,25
0.12134581804275513,0.023169887618850013,0.0007114410400390625,0.00040469411841047753,relu,0.045,True,"(8,)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.53549193118771,-0.022498450081583465,0.5433321270654139,-0.028819167517639466,-0.5166297328029379,0.22984165112308885,-1.2575257515406593,0.3167296924917167,-0.15888269530628882,0.5457529919408992,15
0.10046455264091492,0.016326652568207246,0.0008464455604553223,0.0005816059212666898,relu,0.045,True,"(8,)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.3830906129641014,-0.4751717539202296,0.2482958105254902,-0.07110799560763525,-0.45613564977778887,0.6111150974011548,-1.045841978329813,-0.08200709845387633,-0.20674302264084993,0.4716121753950423,34
0.15809500217437744,0.036375855500251436,0.000612109899520874,0.00030413682057319424,relu,0.045,True,"(8,)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",0.14776718775170605,-0.016238702243029035,0.08636643757288087,-0.8329006656675135,-0.012237373056260159,0.5561675115560409,-1.7513317156323405,0.20785241767644258,-0.20181936275525908,0.6907668325939395,33
0.16565260291099548,0.03366694646623719,0.0012414157390594482,0.0013652746638521025,relu,0.045,True,"(8,)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.5909521417026713,-0.027300209947183296,0.4853361780307689,-0.01611474389427059,-0.7573869654440366,0.19750139252420573,-1.225117968746034,0.39875268661488017,-0.1919102215705426,0.5660945060982429,22
0.13389062881469727,0.027994079396573425,0.0006771087646484375,0.00040877263444623866,relu,0.045,True,"(8,)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.19464071147875472,-0.4774824220830727,0.26626467831735556,-0.03765431289994825,-0.5882181180157628,0.6016198495049219,-0.8913350979508174,-0.08833433570096871,-0.1762225587883809,0.4472111195702688,19
0.14620918035507202,0.08808007886350756,0.000609278678894043,0.0002543696077583506,relu,0.045,True,"(8, 1)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",-2.2902930008770124,-0.07060139664606702,-0.16563471577808464,-6.425203446345913,-5.785767881941156,-0.635269809757339,-4.435781507935874,-1.8007183637774942,-2.7011587653823677,2.3714039431670866,72
0.4540705680847168,0.20851022424375404,0.000998854637145996,0.0003662772300255515,relu,0.045,True,"(8, 1)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.06342032045096468,0.19519883927283255,0.3007144573413455,-6.730369467543408,0.16148518797199996,0.3281057270864478,-2.849096915868539,0.561824641768623,-1.011944731302708,2.3928252381571626,52
